query_id,treatment_id,parent_node,Async Capable,Parent Relationship,Parallel Aware,Node Type,Plan Rows,Output,input_rows,output_rows,left_child_input_actual_rows,left_child_input_rows,right_child_input_actual_rows,right_child_input_rows,execution_time,Actual Loops,Shared Read Blocks,Self Shared Read Blocks,Self Shared Hit Blocks,Temp Read Blocks,Temp Written Blocks,Peak Memory Usage,Original Hash Buckets,Original Hash Batches,shared_read_blocks_log,run_id,execution_log_time,dbname,data_folder_name
8196,24,Hash Join,False,Inner,False,Hash,65,['a.parentid'],2,2,2,65,0.0,0.0,0.02999999999999995,1.0,4.0,0.0,0.0,0.0,0.0,9.0,1024.0,1.0,0.6989700043360189,0,0.012837224705172217,mathso,ce_mathso
8383,0,Hash Join,False,Inner,False,Hash,3557569,"['p.posttypeid', 'p.id']",3557569,3557569,3557569,3557569,0.0,0.0,2128.7003333333337,1.0,60169.0,0.0,0.0,0.0,9733.0,51.0,2048.0,4096.0,4.779380011491656,0,3.328318498868099,mathso,ce_mathso
8383,6,Hash Join,False,Inner,False,Hash,3557569,"['p.posttypeid', 'p.id']",3557569,3557569,3557569,3557569,0.0,0.0,679.1333333333333,1.0,60169.0,0.0,0.0,0.0,10636.0,33756.0,2097152.0,8.0,4.779380011491656,0,2.832594060139487,mathso,ce_mathso
8477,0,Hash Join,False,Inner,False,Hash,952172,"['u.id', 'u.reputation']",952172,952172,952172,952172,0.0,0.0,370.2242857142857,1.0,22739.0,0.0,0.0,0.0,3031.0,52.0,2048.0,1024.0,4.356790460351716,0,2.5696363802803788,mathso,ce_mathso
8477,6,Hash Join,False,Inner,False,Hash,952172,"['u.id', 'u.reputation']",952172,952172,952172,952172,0.0,0.0,207.45071428571427,1.0,22739.0,0.0,0.0,0.0,0.0,45387.0,1048576.0,1.0,4.356790460351716,0,2.31900338763604,mathso,ce_mathso
8478,0,Hash Join,False,Inner,False,Hash,952172,"['u.reputation', 'u.id']",952172,952172,952172,952172,0.0,0.0,370.75357142857143,1.0,22739.0,0.0,0.0,0.0,3031.0,52.0,2048.0,1024.0,4.356790460351716,0,2.570255149471788,mathso,ce_mathso
8478,6,Hash Join,False,Inner,False,Hash,952172,"['u.reputation', 'u.id']",952172,952172,952172,952172,0.0,0.0,204.07642857142858,1.0,22739.0,0.0,0.0,0.0,0.0,45387.0,1048576.0,1.0,4.356790460351716,0,2.3119157455480237,mathso,ce_mathso
8479,0,Hash Join,False,Inner,False,Hash,952172,"['u.reputation', 'u.id']",952172,952172,952172,952172,0.0,0.0,377.12842857142857,1.0,22739.0,0.0,0.0,0.0,3031.0,52.0,2048.0,1024.0,4.356790460351716,0,2.5776393298554576,mathso,ce_mathso
8479,6,Hash Join,False,Inner,False,Hash,952172,"['u.reputation', 'u.id']",952172,952172,952172,952172,0.0,0.0,208.8224285714286,1.0,22739.0,0.0,0.0,0.0,0.0,45387.0,1048576.0,1.0,4.356790460351716,0,2.3218519094256425,mathso,ce_mathso
8730,0,Hash Join,False,Inner,False,Hash,118084,"['q.id', 'q.acceptedanswerid']",81879,56637,81879,118084,0.0,0.0,28.71866666666665,1.0,60168.0,0.0,0.0,0.0,127.0,33.0,2048.0,128.0,4.77937279364072,0,1.473029320825455,mathso,ce_mathso
8730,6,Hash Join,False,Inner,False,Hash,118084,"['q.id', 'q.acceptedanswerid']",81879,56637,81879,118084,0.0,0.0,17.56266666666666,1.0,60168.0,0.0,0.0,0.0,0.0,3237.0,131072.0,1.0,4.77937279364072,0,1.2686403660330694,mathso,ce_mathso
9119,0,Hash Join,False,Inner,False,Hash,1933,"['tags_1.tagname', 'tags_1.id']",1294,1294,1294,1933,0.0,0.0,3.2885,1.0,0.0,0.0,0.0,0.0,3.0,42.0,1024.0,2.0,0.0,0,0.63230541441367,mathso,ce_mathso
9119,0,Hash Join,False,Inner,False,Hash,1943,"['tags.tagname', 'tags.id']",1943,1943,1943,1943,0.0,0.0,0.519,1.0,0.0,0.0,0.0,0.0,5.0,59.0,1024.0,2.0,0.0,0,0.18155777386278638,mathso,ce_mathso
9119,0,Hash Join,False,Inner,False,Hash,1943,"['tags.tagname', 'tc.postcount']",1943,1943,1943,1943,0.0,0.0,1.447250000000011,1.0,0.0,0.0,0.0,8603.0,2448.0,57.0,1024.0,2.0,0.0,0,0.3886783371795769,mathso,ce_mathso
9119,0,Hash Join,False,Inner,False,Hash,1943,['tags_2.id'],1943,1943,1943,1943,0.0,0.0,1.35475,1.0,16.0,0.0,0.0,0.0,2.0,51.0,2048.0,2.0,1.2304489213782739,0,0.37194480556945225,mathso,ce_mathso
9119,0,Hash Join,False,Inner,False,Hash,3641094,"['posttags.postid', 'posttags.tagid']",3641094,3641094,3641094,3641094,0.0,0.0,2550.3424999999997,1.0,16112.0,0.0,0.0,0.0,10600.0,52.0,2048.0,4096.0,4.2071764070951625,0,3.4067687635394472,mathso,ce_mathso
9119,6,Hash Join,False,Inner,False,Hash,1933,"['tags_1.tagname', 'tags_1.id']",1294,1294,1294,1933,0.0,0.0,0.19733333333333328,1.0,0.0,0.0,0.0,0.0,0.0,86.0,2048.0,1.0,0.0,0,0.07821507327560433,mathso,ce_mathso
9119,6,Hash Join,False,Inner,False,Hash,1943,"['tags.tagname', 'tags.id']",1943,1943,1943,1943,0.0,0.0,0.283,1.0,0.0,0.0,0.0,0.0,0.0,119.0,2048.0,1.0,0.0,0,0.10822665637492848,mathso,ce_mathso
9119,6,Hash Join,False,Inner,False,Hash,1943,"['tags.tagname', 'tc.postcount']",1943,1943,1943,1943,0.0,0.0,0.3273333333333334,1.0,0.0,0.0,0.0,0.0,0.0,131.0,2048.0,1.0,0.0,0,0.12298000097172836,mathso,ce_mathso
9119,6,Hash Join,False,Inner,False,Hash,1943,['tags_2.id'],1943,1943,1943,1943,0.0,0.0,0.2963333333333333,1.0,16.0,0.0,0.0,0.0,0.0,85.0,2048.0,1.0,1.2304489213782739,0,0.1127166884277973,mathso,ce_mathso
9119,6,Hash Join,False,Inner,False,Hash,3641094,"['posttags.postid', 'posttags.tagid']",3641094,3641094,3641094,3641094,0.0,0.0,595.166,1.0,16112.0,0.0,0.0,0.0,10887.0,34143.0,2097152.0,8.0,4.2071764070951625,0,2.775367204112852,mathso,ce_mathso
9177,0,Hash Join,False,Inner,False,Hash,1943,"['c2.postcount', 'c2.tagid']",1943,1943,1943,1943,0.0,0.0,6.615000000000443,1.0,76297.0,0.0,0.0,40853.0,45567.0,57.0,2048.0,2.0,4.882513153939836,0,0.8816699076720866,mathso,ce_mathso
9177,0,Hash Join,False,Inner,False,Hash,1943,['tags.id'],1943,1943,1943,1943,0.0,0.0,1.0777142857142856,1.0,16.0,0.0,0.0,0.0,2.0,51.0,2048.0,2.0,1.2304489213782739,0,0.3175858258636353,mathso,ce_mathso
9177,0,Hash Join,False,Inner,False,Hash,3641094,"['posttags.postid', 'posttags.tagid']",3641094,3641094,3641094,3641094,0.0,0.0,2129.309,1.0,16112.0,0.0,0.0,0.0,10600.0,52.0,2048.0,4096.0,4.2071764070951625,0,3.3284426021532174,mathso,ce_mathso
9177,6,Hash Join,False,Inner,False,Hash,1943,['tags.id'],1943,1943,1943,1943,0.0,0.0,0.29085714285714287,1.0,16.0,0.0,0.0,0.0,0.0,85.0,2048.0,1.0,1.2304489213782739,0,0.11087818223406859,mathso,ce_mathso
9177,6,Hash Join,False,Inner,False,Hash,3641094,"['posttags.postid', 'posttags.tagid']",3641094,3641094,3641094,3641094,0.0,0.0,596.4857142857143,1.0,16112.0,0.0,0.0,0.0,10887.0,34143.0,2097152.0,8.0,4.2071764070951625,0,2.7763275258861935,mathso,ce_mathso
9515,0,Hash Join,False,Inner,False,Hash,1943,"['t.tagname', 't.id']",1943,1943,1943,1943,0.0,0.0,0.9079999999999999,1.0,16.0,0.0,0.0,0.0,5.0,59.0,1024.0,2.0,1.2304489213782739,0,0.2805783703680763,mathso,ce_mathso
9515,0,Hash Join,False,Inner,False,Hash,952172,['u.id'],952172,952172,952172,952172,0.0,0.0,483.85450000000003,1.0,22739.0,0.0,0.0,0.0,2046.0,49.0,2048.0,1024.0,4.356790460351716,0,2.6856114307105314,mathso,ce_mathso
9515,0,Hash Join,False,Inner,False,Hash,1466453,"['u.id', 'p.id']",1461160,1461160,1461160,1466453,0.0,0.0,1037.6259999999997,1.0,82908.0,0.0,0.0,8581.0,12675.0,45.0,2048.0,2048.0,4.91860167696984,0,3.0164591901203854,mathso,ce_mathso
9515,6,Hash Join,False,Inner,False,Hash,1943,"['t.tagname', 't.id']",1943,1943,1943,1943,0.0,0.0,0.37266666666666665,1.0,16.0,0.0,0.0,0.0,0.0,119.0,2048.0,1.0,1.2304489213782739,0,0.13756508756235014,mathso,ce_mathso
9515,6,Hash Join,False,Inner,False,Hash,952172,['u.id'],952172,952172,952172,952172,0.0,0.0,184.53,1.0,22739.0,0.0,0.0,0.0,0.0,41667.0,1048576.0,1.0,4.356790460351716,0,2.2684141445765422,mathso,ce_mathso
9515,6,Hash Join,False,Inner,False,Hash,1466453,"['u.id', 'p.id']",1461160,1461160,1461160,1466453,0.0,0.0,336.5296666666666,1.0,82908.0,0.0,0.0,0.0,2495.0,44944.0,2097152.0,2.0,4.91860167696984,0,2.5283119505104517,mathso,ce_mathso
9847,0,Hash Join,False,Inner,False,Hash,36,"['a.score', 'a.id', 'a.parentid', 'q.id']",0,0,0,36,0.0,0.0,0.0,1.0,60168.0,0.0,0.0,0.0,0.0,8.0,1024.0,1.0,4.77937279364072,0,0.0,mathso,ce_mathso
9847,0,Hash Join,False,Inner,False,Hash,64,"['a.score', 'a.id', 'a.parentid']",0,0,0,64,0.0,0.0,0.0029999999999859,1.0,60168.0,0.0,0.0,0.0,0.0,8.0,1024.0,1.0,4.77937279364072,0,0.0013009330204120147,mathso,ce_mathso
9847,9,Hash Join,False,Inner,False,Hash,36,"['a.score', 'a.id', 'a.parentid', 'q.id']",0,0,0,36,0.0,0.0,0.0006666666666698,1.0,60168.0,0.0,0.0,0.0,0.0,8.0,1024.0,1.0,4.77937279364072,0,0.0002894331875904647,mathso,ce_mathso
9847,9,Hash Join,False,Inner,False,Hash,64,"['a.score', 'a.id', 'a.parentid']",0,0,0,64,0.0,0.0,0.00260000000001426,1.0,36102.0,0.0,0.0,0.0,0.0,8.0,1024.0,1.0,4.557543291360291,0,0.0011277002770411942,mathso,ce_mathso
9847,18,Hash Join,False,Inner,False,Hash,64,"['a.score', 'a.id', 'a.parentid']",0,0,0,64,0.0,0.0,0.003,1.0,3.0,0.0,0.0,0.0,0.0,8.0,1024.0,1.0,0.6020599913279624,0,0.001300933020418072,mathso,ce_mathso
9847,24,Hash Join,False,Inner,False,Hash,64,"['a.score', 'a.id', 'a.parentid']",0,0,0,64,0.0,0.0,0.003,1.0,3.0,0.0,0.0,0.0,0.0,8.0,1024.0,1.0,0.6020599913279624,0,0.001300933020418072,mathso,ce_mathso
10328,0,Hash Join,False,Inner,False,Hash,3557569,"['p.owneruserid', 'p.id']",3557569,3557569,3557569,3557569,0.0,0.0,2484.5063333333333,1.0,60169.0,0.0,0.0,0.0,9488.0,51.0,2048.0,4096.0,4.779380011491656,0,3.3954148741047563,mathso,ce_mathso
10328,6,Hash Join,False,Inner,False,Hash,3557569,"['p.owneruserid', 'p.id']",3557569,3557569,3557569,3557569,0.0,0.0,617.6129999999999,1.0,60169.0,0.0,0.0,0.0,10574.0,33685.0,2097152.0,8.0,4.779380011491656,0,2.7914190423547476,mathso,ce_mathso
10807,0,Hash Join,False,Inner,False,Hash,928881,"['p.id', 'p.parentid', 'p.owneruserid']",946040,432402,946040,928881,0.0,0.0,355.8225,1.0,60168.0,0.0,0.0,0.0,1023.0,36.0,2048.0,1024.0,4.77937279364072,0,2.552452231684337,mathso,ce_mathso
10807,6,Hash Join,False,Inner,False,Hash,928881,"['p.id', 'p.parentid', 'p.owneruserid']",946040,432402,946040,928881,0.0,0.0,191.42266666666663,1.0,60168.0,0.0,0.0,0.0,842.0,17504.0,1048576.0,2.0,4.77937279364072,0,2.2842562289722728,mathso,ce_mathso
11680,0,Hash Join,False,Inner,False,Hash,1943,"['t.tagname', 't.id']",1943,1943,1943,1943,0.0,0.0,2.7915,1.0,16.0,0.0,0.0,0.0,5.0,59.0,1024.0,2.0,1.2304489213782739,0,0.5788110603225813,mathso,ce_mathso
11680,6,Hash Join,False,Inner,False,Hash,1943,"['t.tagname', 't.id']",1943,1943,1943,1943,0.0,0.0,0.36566666666666675,1.0,16.0,0.0,0.0,0.0,0.0,119.0,2048.0,1.0,1.2304489213782739,0,0.1353447092334799,mathso,ce_mathso
11730,0,Hash Join,False,Inner,False,Hash,4,['tags.id'],0,0,0,4,0.0,0.0,0.0016666666666666,1.0,16.0,0.0,0.0,0.0,0.0,8.0,1024.0,1.0,1.2304489213782739,0,0.0007232216190959051,mathso,ce_mathso
11730,0,Hash Join,False,Inner,False,Hash,7496,['pt.postid'],0,0,0,7496,0.0,0.0,0.001,1.0,17.0,0.0,0.0,0.0,0.0,16.0,2048.0,8.0,1.255272505103306,0,0.0004340774793185929,mathso,ce_mathso
11730,6,Hash Join,False,Inner,False,Hash,4,['tags.id'],0,0,0,4,0.0,0.0,0.002666666666666633,1.0,16.0,0.0,0.0,0.0,0.0,8.0,1024.0,1.0,1.2304489213782739,0,0.0011565771999421674,mathso,ce_mathso
11730,6,Hash Join,False,Inner,False,Hash,7496,['pt.postid'],0,0,0,7496,0.0,0.0,0.0006666666666667333,1.0,17.0,0.0,0.0,0.0,0.0,64.0,8192.0,1.0,1.255272505103306,0,0.000289433187589212,mathso,ce_mathso
12006,0,Hash Join,False,Inner,False,Hash,1,"['tags.tagname', 'tags.id']",0,0,0,1,0.0,0.0,0.0029999999999998,1.0,16.0,0.0,0.0,0.0,0.0,8.0,1024.0,1.0,1.2304489213782739,0,0.001300933020418072,mathso,ce_mathso
12006,0,Hash Join,False,Inner,False,Hash,1,"['users.age', 'users.id']",0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,mathso,ce_mathso
12006,9,Hash Join,False,Inner,False,Hash,1,"['tags.tagname', 'tags.id']",0,0,0,1,0.0,0.0,0.0026666666666667334,1.0,16.0,0.0,0.0,0.0,0.0,8.0,1024.0,1.0,1.2304489213782739,0,0.0011565771999422635,mathso,ce_mathso
12006,9,Hash Join,False,Inner,False,Hash,1,"['users.age', 'users.id']",0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,mathso,ce_mathso
12378,0,Hash Join,False,Inner,False,Hash,1,['t.id'],1,1,1,1,0.0,0.0,0.0089999999999998,1.0,16.0,0.0,0.0,0.0,0.0,9.0,1024.0,1.0,1.2304489213782739,0,0.0038911662369104775,mathso,ce_mathso
12378,0,Hash Join,False,Inner,False,Hash,71,"['a.id', 'a.body', 'a.score', 'a.parentid', 'pt.postid']",2,2,2,71,0.0,0.0,0.0229999999999108,1.0,76296.0,0.0,0.0,96.0,96.0,9.0,1024.0,1.0,4.88250746182041,0,0.00987563371212232,mathso,ce_mathso
12378,0,Hash Join,False,Inner,False,Hash,1874,['pt.postid'],861,861,861,1874,0.0,0.0,0.4930000000000518,1.0,16128.0,0.0,0.0,0.0,1.0,32.0,2048.0,2.0,4.207607441911914,0,0.17405980772504048,mathso,ce_mathso
12378,9,Hash Join,False,Inner,False,Hash,1,['t.id'],1,1,1,1,0.0,0.0,0.013999999999999966,1.0,16.0,0.0,0.0,0.0,0.0,9.0,1024.0,1.0,1.2304489213782739,0,0.006037954997317177,mathso,ce_mathso
12378,9,Hash Join,False,Inner,False,Hash,71,"['a.id', 'a.body', 'a.score', 'a.parentid', 'pt.postid']",2,2,2,71,0.0,0.0,0.02079999999998558,1.0,46655.2,0.0,0.0,57.6,57.6,9.0,1024.0,1.0,4.668909363985465,0,0.008940661377080933,mathso,ce_mathso
12378,9,Hash Join,False,Inner,False,Hash,1874,['pt.postid'],861,861,861,1874,0.0,0.0,1.594666666666626,1.0,16128.0,0.0,0.0,0.0,1.0,32.0,2048.0,2.0,4.207607441911914,0,0.4140815725406263,mathso,ce_mathso
12378,18,Hash Join,False,Inner,False,Hash,71,"['a.id', 'a.body', 'a.score', 'a.parentid', 'pt.postid']",2,2,2,71,0.0,0.0,0.0225000000000079,1.0,2194.0,0.0,0.0,0.0,0.0,9.0,1024.0,1.0,3.34143452457814,0,0.009663316679382793,mathso,ce_mathso
12378,24,Hash Join,False,Inner,False,Hash,1874,['pt.postid'],861,861,861,1874,0.0,0.0,0.75,1.0,864.0,0.0,0.0,0.0,0.0,47.0,2048.0,1.0,2.9370161074648142,0,0.24303804868629444,mathso,ce_mathso
12473,0,Hash Join,False,Inner,False,Hash,1943,"['tag.tagname', 'tag.id']",1943,1943,1943,1943,0.0,0.0,0.7375,1.0,16.0,0.0,0.0,0.0,5.0,59.0,1024.0,2.0,1.2304489213782739,0,0.2399248132621515,mathso,ce_mathso
12473,0,Hash Join,False,Inner,False,Hash,3401089,"['post.answercount', 'post.id']",3410411,3410411,3410411,3401089,0.0,0.0,2290.07375,1.0,60169.0,0.0,0.0,0.0,8190.0,48.0,2048.0,4096.0,4.779380011491656,0,3.3600390694174735,mathso,ce_mathso
12473,6,Hash Join,False,Inner,False,Hash,1943,"['tag.tagname', 'tag.id']",1943,1943,1943,1943,0.0,0.0,0.3443333333333332,1.0,16.0,0.0,0.0,0.0,0.0,119.0,2048.0,1.0,1.2304489213782739,0,0.12850696728795613,mathso,ce_mathso
12473,6,Hash Join,False,Inner,False,Hash,3401089,"['post.answercount', 'post.id']",3410411,3410411,3410411,3401089,0.0,0.0,617.3953333333333,1.0,60169.0,0.0,0.0,0.0,8009.0,47685.0,2097152.0,4.0,4.779380011491656,0,2.7912662035570515,mathso,ce_mathso
12480,0,Hash Join,False,Inner,False,Hash,1,"['""User"".age', '""User"".id']",0,0,0,1,0.0,0.0,0.0030000000000143,1.0,22739.0,0.0,0.0,0.0,0.0,8.0,1024.0,1.0,4.356790460351716,0,0.0013009330204243213,mathso,ce_mathso
12480,9,Hash Join,False,Inner,False,Hash,1,"['""User"".age', '""User"".id']",0,0,0,1,0.0,0.0,0.002999999999995366,1.0,22739.0,0.0,0.0,0.0,0.0,8.0,1024.0,1.0,4.356790460351716,0,0.001300933020416149,mathso,ce_mathso
12822,0,Hash Join,False,Inner,False,Hash,952172,"['u.id', 'u.reputation']",952172,952172,952172,952172,0.0,0.0,589.46225,1.0,22739.0,0.0,0.0,0.0,3031.0,52.0,2048.0,1024.0,4.356790460351716,0,2.7711921371048955,mathso,ce_mathso
12822,6,Hash Join,False,Inner,False,Hash,952172,"['u.id', 'u.reputation']",952172,952172,952172,952172,0.0,0.0,201.23066666666668,1.0,22739.0,0.0,0.0,0.0,0.0,45387.0,1048576.0,1.0,4.356790460351716,0,2.3058470135410793,mathso,ce_mathso
13033,0,Hash Join,False,Inner,False,Hash,33,"['p.id', 'p.score']",45,45,45,33,0.0,0.0,0.0500000000000113,1.0,60169.0,0.0,0.0,0.0,0.0,10.0,1024.0,1.0,4.779380011491656,0,0.021189299069942776,mathso,ce_mathso
13033,9,Hash Join,False,Inner,False,Hash,33,"['p.id', 'p.score']",45,45,45,33,0.0,0.0,0.05899999999998797,1.0,60169.0,0.0,0.0,0.0,0.0,10.0,1024.0,1.0,4.779380011491656,0,0.02489596010748006,mathso,ce_mathso
13201,0,Hash Join,False,Inner,False,Hash,34976,['users.id'],35362,35362,35362,34976,0.0,0.0,12.651333333333326,1.0,22739.0,0.0,0.0,0.0,93.0,57.0,2048.0,32.0,4.356790460351716,0,1.1351750712324347,mathso,ce_mathso
13201,6,Hash Join,False,Inner,False,Hash,34976,['users.id'],35362,35362,35362,34976,0.0,0.0,6.74466666666667,1.0,22739.0,0.0,0.0,0.0,0.0,1756.0,65536.0,1.0,4.356790460351716,0,0.8890027303014713,mathso,ce_mathso
13871,0,Hash Join,False,Inner,False,Hash,68438,"['p.id', 'p.score', 'p.parentid', 'p.owneruserid']",70025,20465,70025,68438,0.0,0.0,23.15400000000001,1.0,60168.0,0.0,0.0,0.0,0.0,24.0,2048.0,128.0,4.77937279364072,0,1.3829890619644598,mathso,ce_mathso
13871,6,Hash Join,False,Inner,False,Hash,68438,"['p.id', 'p.score', 'p.parentid', 'p.owneruserid']",70025,20465,70025,68438,0.0,0.0,11.051333333333332,1.0,60168.0,0.0,0.0,0.0,0.0,1984.0,131072.0,1.0,4.77937279364072,0,1.0810350989669113,mathso,ce_mathso
14090,0,Hash Join,False,Inner,False,Hash,590987,"['b.downvotes', 'b.postid']",657455,657455,657455,590987,0.0,0.0,345.5931428571428,1.0,79646.0,0.0,0.0,10189.0,13436.0,44.0,2048.0,1024.0,4.901169422221485,0,2.539819966200277,mathso,ce_mathso
14090,0,Hash Join,False,Inner,False,Hash,952172,['c.id'],952172,952172,952172,952172,0.0,0.0,309.89014285714285,1.0,22739.0,0.0,0.0,0.0,2046.0,49.0,2048.0,1024.0,4.356790460351716,0,2.492606952436839,mathso,ce_mathso
14090,6,Hash Join,False,Inner,False,Hash,590987,"['b.downvotes', 'b.postid']",657455,657455,657455,590987,0.0,0.0,151.1408571428572,1.0,79646.0,0.0,0.0,1197.0,2311.0,36443.0,1048576.0,1.0,4.901169422221485,0,2.1822458586875326,mathso,ce_mathso
14090,6,Hash Join,False,Inner,False,Hash,952172,['c.id'],952172,952172,952172,952172,0.0,0.0,196.15642857142856,1.0,22739.0,0.0,0.0,0.0,0.0,41667.0,1048576.0,1.0,4.356790460351716,0,2.2948109424418597,mathso,ce_mathso
14219,0,Hash Join,False,Inner,False,Hash,1169,"['u.id', 'u.reputation']",1132,1132,1132,1169,0.0,0.0,0.43199999999999505,1.0,22739.0,0.0,0.0,0.0,0.0,61.0,2048.0,1.0,4.356790460351716,0,0.15594301797183527,mathso,ce_mathso
14219,0,Hash Join,False,Inner,False,Hash,4185,"['u.id', 'u.reputation', 'p.id']",1289475,1289475,1289475,4185,0.0,0.0,922.1705,1.0,82908.0,0.0,0.0,0.0,4185.0,49.0,2048.0,8.0,4.91860167696984,0,2.9652819181124435,mathso,ce_mathso
14219,6,Hash Join,False,Inner,False,Hash,1169,"['u.id', 'u.reputation']",1132,1132,1132,1169,0.0,0.0,0.4989999999999905,1.0,22739.0,0.0,0.0,0.0,0.0,61.0,2048.0,1.0,4.356790460351716,0,0.17580163284827674,mathso,ce_mathso
14219,6,Hash Join,False,Inner,False,Hash,4185,"['u.id', 'u.reputation', 'p.id']",1289475,1289475,1289475,4185,0.0,0.0,340.61300000000006,1.0,82908.0,0.0,0.0,0.0,2518.0,43009.0,8192.0,1.0,4.91860167696984,0,2.533534389302793,mathso,ce_mathso
15511,0,Hash Join,False,Inner,False,Hash,115,"['p.score', 'p.id']",0,0,0,115,0.0,0.0,0.00350000000000245,1.0,60169.0,0.0,0.0,0.0,0.0,8.0,1024.0,1.0,4.779380011491656,0,0.0015173768235054353,mathso,ce_mathso
15511,9,Hash Join,False,Inner,False,Hash,115,"['p.score', 'p.id']",0,0,0,115,0.0,0.0,0.0043333333333444995,1.0,60169.0,0.0,0.0,0.0,0.0,8.0,1024.0,1.0,4.779380011491656,0,0.0018778769536994889,mathso,ce_mathso
15513,0,Hash Join,False,Inner,False,Hash,3557569,['q.acceptedanswerid'],3557569,802587,3557569,3557569,0.0,0.0,699.7552499999999,1.0,60168.0,0.0,0.0,0.0,0.0,24.0,2048.0,4096.0,4.77937279364072,0,2.845566360142618,mathso,ce_mathso
15513,6,Hash Join,False,Inner,False,Hash,3557569,['q.acceptedanswerid'],3557569,802587,3557569,3557569,0.0,0.0,305.88466666666665,1.0,60168.0,0.0,0.0,0.0,2054.0,19917.0,2097152.0,8.0,4.77937279364072,0,2.4869751896751775,mathso,ce_mathso
15552,0,Hash Join,False,Inner,False,Hash,952172,"['users.id', 'users.reputation']",952172,952172,952172,952172,0.0,0.0,377.3321428571429,1.0,22739.0,0.0,0.0,0.0,3031.0,53.0,2048.0,1024.0,4.356790460351716,0,2.577873240241936,mathso,ce_mathso
15552,0,Hash Join,False,Inner,False,Hash,3408507,"['posts.posttypeid', 'posts.id', 'users.id', 'users.reputation']",3412283,3412283,3412283,3408507,0.0,0.0,2446.5914285714284,1.0,82908.0,0.0,0.0,17378.0,29682.0,57.0,2048.0,4096.0,4.91860167696984,0,3.3887389236344947,mathso,ce_mathso
15552,6,Hash Join,False,Inner,False,Hash,952172,"['users.id', 'users.reputation']",952172,952172,952172,952172,0.0,0.0,203.77,1.0,22739.0,0.0,0.0,0.0,0.0,45387.0,1048576.0,1.0,4.356790460351716,0,2.3112663302881162,mathso,ce_mathso
15552,6,Hash Join,False,Inner,False,Hash,3408507,"['posts.posttypeid', 'posts.id', 'users.id', 'users.reputation']",3412283,3412283,3412283,3408507,0.0,0.0,831.1228571428572,1.0,82908.0,0.0,0.0,0.0,11244.0,48193.0,1048576.0,4.0,4.91860167696984,0,2.9201874515793986,mathso,ce_mathso
15557,0,Hash Join,False,Inner,False,Hash,2022241,"['a.id', 'a.score', 'a.parentid']",2025942,2025942,2025942,2022241,0.0,0.0,1365.47975,1.0,60168.0,0.0,0.0,0.0,6422.0,57.0,2048.0,2048.0,4.77937279364072,0,3.135603200223029,mathso,ce_mathso
15557,6,Hash Join,False,Inner,False,Hash,2022241,"['a.id', 'a.score', 'a.parentid']",2025942,2025942,2025942,2022241,0.0,0.0,427.2546666666667,1.0,60168.0,0.0,0.0,0.0,5937.0,29916.0,1048576.0,4.0,4.77937279364072,0,2.6317021041455217,mathso,ce_mathso
15617,0,Hash Join,False,Inner,False,Hash,952172,"['u.id', 'u.reputation']",952172,952172,952172,952172,0.0,0.0,383.37742857142854,1.0,22739.0,0.0,0.0,0.0,3031.0,53.0,2048.0,1024.0,4.356790460351716,0,2.5847578770852504,mathso,ce_mathso
15617,0,Hash Join,False,Inner,False,Hash,3557569,"['p.id', 'p.owneruserid']",3557569,3557569,3557569,3557569,0.0,0.0,2182.7524285714285,1.0,60169.0,0.0,0.0,0.0,9488.0,51.0,2048.0,4096.0,4.779380011491656,0,3.339203400974197,mathso,ce_mathso
15617,6,Hash Join,False,Inner,False,Hash,952172,"['u.id', 'u.reputation']",952172,952172,952172,952172,0.0,0.0,209.60842857142856,1.0,22739.0,0.0,0.0,0.0,0.0,45387.0,1048576.0,1.0,4.356790460351716,0,2.323475747708035,mathso,ce_mathso
15617,6,Hash Join,False,Inner,False,Hash,3557569,"['p.id', 'p.owneruserid']",3557569,3557569,3557569,3557569,0.0,0.0,656.276142857143,1.0,60169.0,0.0,0.0,0.0,10574.0,33685.0,2097152.0,8.0,4.779380011491656,0,2.817747868985782,mathso,ce_mathso
15618,0,Hash Join,False,Inner,False,Hash,3557569,['p.id'],3557569,3557569,3557569,3557569,0.0,0.0,1863.3622857142857,1.0,60169.0,0.0,0.0,0.0,8190.0,48.0,2048.0,4096.0,4.779380011491656,0,3.270530308982796,mathso,ce_mathso
15618,6,Hash Join,False,Inner,False,Hash,3557569,['p.id'],3557569,3557569,3557569,3557569,0.0,0.0,605.9695714285714,1.0,60169.0,0.0,0.0,0.0,9115.0,32019.0,2097152.0,8.0,4.779380011491656,0,2.783166919589419,mathso,ce_mathso
16106,0,Hash Join,False,Inner,False,Hash,1530585,"['p.id', 'p.title']",1527295,1527295,1527295,1530585,0.0,0.0,2443.8885,1.0,60168.0,0.0,0.0,0.0,13548.0,42.0,1024.0,4096.0,4.77937279364072,0,3.388259057758654,mathso,ce_mathso
