query_id,treatment_id,parent_node,Alias,input_rows,output_rows,Async Capable,Parent Relationship,Filter,Schema,Parallel Aware,Node Type,Output,Relation Name,Rows Removed by Filter,execution_time,Actual Loops,I/O Read Time,I/O Write Time,Shared Read Blocks,Shared Hit Blocks,Self Shared Read Blocks,Self Shared Hit Blocks,Plan Rows,execution_log_time,shared_read_blocks_log,run_id,dbname,data_folder_name
72547,0,Sort,posttags,3641094,976498,False,Outer,(posttags.postid >= 3493306),public,False,Seq Scan,"['postid', 'tagid']",posttags,2664596.0,273.859,1.0,42.749,0.0,16112.0,0.0,16112.0,0.0,972580.0,2.4391099620997987,4.2071764070951625,0,mathso,ce_mathso
72547,9,Sort,posttags,3641094,976498,False,Outer,(posttags.postid >= 3493306),public,False,Seq Scan,"['postid', 'tagid']",posttags,2664596.0,290.479,1.0,44.70433333333333,0.0,16112.0,0.0,16112.0,0.0,972580.0,2.4646072708869706,4.2071764070951625,0,mathso,ce_mathso
72548,0,Sort,posttags,3641094,922477,False,Outer,(posttags.postid >= 3554226),public,False,Seq Scan,"['postid', 'tagid']",posttags,2718617.0,283.912,1.0,45.004,0.0,16112.0,0.0,16112.0,0.0,922192.0,2.4547107413561173,4.2071764070951625,0,mathso,ce_mathso
72548,9,Sort,posttags,3641094,922477,False,Outer,(posttags.postid >= 3554226),public,False,Seq Scan,"['postid', 'tagid']",posttags,2718617.0,287.8446666666667,1.0,44.74133333333333,0.0,16112.0,0.0,16112.0,0.0,922192.0,2.4606643529796624,4.2071764070951625,0,mathso,ce_mathso
72549,0,Sort,posttags,3641094,868868,False,Outer,(posttags.postid >= 3615572),public,False,Seq Scan,"['postid', 'tagid']",posttags,2772226.0,282.237,1.0,46.182,0.0,16112.0,0.0,16112.0,0.0,871243.0,2.452149985762871,4.2071764070951625,0,mathso,ce_mathso
72549,9,Sort,posttags,3641094,868868,False,Outer,(posttags.postid >= 3615572),public,False,Seq Scan,"['postid', 'tagid']",posttags,2772226.0,272.002,1.0,43.03,0.0,16112.0,0.0,16112.0,0.0,871243.0,2.4361658286736576,4.2071764070951625,0,mathso,ce_mathso
72550,0,Sort,posttags,3641094,816451,False,Outer,(posttags.postid >= 3675641),public,False,Seq Scan,"['postid', 'tagid']",posttags,2824643.0,285.032,1.0,45.937,0.0,16112.0,0.0,16112.0,0.0,820000.0,2.456414622800374,4.2071764070951625,0,mathso,ce_mathso
72550,9,Sort,posttags,3641094,816451,False,Outer,(posttags.postid >= 3675641),public,False,Seq Scan,"['postid', 'tagid']",posttags,2824643.0,282.796,1.0,45.201,0.0,16112.0,0.0,16112.0,0.0,820000.0,2.453006269943971,4.2071764070951625,0,mathso,ce_mathso
72551,0,Sort,posttags,3641094,762308,False,Outer,(posttags.postid >= 3734628),public,False,Seq Scan,"['postid', 'tagid']",posttags,2878786.0,263.77,1.0,41.965,0.0,16112.0,0.0,16112.0,0.0,763336.0,2.422868775433255,4.2071764070951625,0,mathso,ce_mathso
72551,9,Sort,posttags,3641094,762308,False,Outer,(posttags.postid >= 3734628),public,False,Seq Scan,"['postid', 'tagid']",posttags,2878786.0,285.624,1.0,44.37866666666667,0.0,16112.0,0.0,16112.0,0.0,763336.0,2.4573125525343684,4.2071764070951625,0,mathso,ce_mathso
72554,0,Sort,posttags,3641094,706466,False,Outer,(posttags.postid >= 3795302),public,False,Seq Scan,"['postid', 'tagid']",posttags,2934628.0,287.862,1.0,51.043,0.0,16112.0,0.0,16112.0,0.0,706335.0,2.460690413856077,4.2071764070951625,0,mathso,ce_mathso
72554,9,Sort,posttags,3641094,706466,False,Outer,(posttags.postid >= 3795302),public,False,Seq Scan,"['postid', 'tagid']",posttags,2934628.0,274.6983333333333,1.0,45.689666666666675,0.0,16112.0,0.0,16112.0,0.0,706335.0,2.440434140692918,4.2071764070951625,0,mathso,ce_mathso
72555,0,Sort,posttags,3641094,652822,False,Outer,(posttags.postid >= 3856017),public,False,Seq Scan,"['postid', 'tagid']",posttags,2988272.0,256.697,1.0,41.683,0.0,16112.0,0.0,16112.0,0.0,653113.0,2.4111093627067857,4.2071764070951625,0,mathso,ce_mathso
72555,9,Sort,posttags,3641094,652822,False,Outer,(posttags.postid >= 3856017),public,False,Seq Scan,"['postid', 'tagid']",posttags,2988272.0,268.74399999999997,1.0,44.138,0.0,16112.0,0.0,16112.0,0.0,653113.0,2.4309517933146454,4.2071764070951625,0,mathso,ce_mathso
72556,0,Sort,posttags,3641094,602212,False,Outer,(posttags.postid >= 3915080),public,False,Seq Scan,"['postid', 'tagid']",posttags,3038882.0,255.577,1.0,43.614,0.0,16112.0,0.0,16112.0,0.0,599982.0,2.409217722885458,4.2071764070951625,0,mathso,ce_mathso
72556,9,Sort,posttags,3641094,602212,False,Outer,(posttags.postid >= 3915080),public,False,Seq Scan,"['postid', 'tagid']",posttags,3038882.0,270.79400000000004,1.0,45.251666666666665,0.0,16112.0,0.0,16112.0,0.0,599982.0,2.434239865216001,4.2071764070951625,0,mathso,ce_mathso
72557,0,Sort,posttags,3641094,548855,False,Outer,(posttags.postid >= 3974992),public,False,Seq Scan,"['postid', 'tagid']",posttags,3092239.0,289.067,1.0,47.685,0.0,16112.0,0.0,16112.0,0.0,544326.0,2.462498323311079,4.2071764070951625,0,mathso,ce_mathso
72557,9,Sort,posttags,3641094,548855,False,Outer,(posttags.postid >= 3974992),public,False,Seq Scan,"['postid', 'tagid']",posttags,3092239.0,265.03000000000003,1.0,43.928,0.0,16112.0,0.0,16112.0,0.0,544326.0,2.4249306144498775,4.2071764070951625,0,mathso,ce_mathso
72558,0,Sort,posttags,3641094,496349,False,Outer,(posttags.postid >= 4034610),public,False,Seq Scan,"['postid', 'tagid']",posttags,3144745.0,257.976,1.0,44.18,0.0,16112.0,0.0,16112.0,0.0,495012.0,2.4132595187124584,4.2071764070951625,0,mathso,ce_mathso
72558,9,Sort,posttags,3641094,496349,False,Outer,(posttags.postid >= 4034610),public,False,Seq Scan,"['postid', 'tagid']",posttags,3144745.0,262.2316666666666,1.0,44.22,0.0,16112.0,0.0,16112.0,0.0,495012.0,2.4203381335412364,4.2071764070951625,0,mathso,ce_mathso
72559,0,Sort,posttags,3641094,443479,False,Outer,(posttags.postid >= 4095102),public,False,Seq Scan,"['postid', 'tagid']",posttags,3197615.0,283.459,1.0,49.992,0.0,16112.0,0.0,16112.0,0.0,443549.0,2.454019678966872,4.2071764070951625,0,mathso,ce_mathso
72559,9,Sort,posttags,3641094,443479,False,Outer,(posttags.postid >= 4095102),public,False,Seq Scan,"['postid', 'tagid']",posttags,3197615.0,262.73633333333333,1.0,46.566,0.0,16112.0,0.0,16112.0,0.0,443549.0,2.4211699639959856,4.2071764070951625,0,mathso,ce_mathso
72560,0,Sort,posttags,3641094,390580,False,Outer,(posttags.postid >= 4154899),public,False,Seq Scan,"['postid', 'tagid']",posttags,3250514.0,250.03,1.0,44.041,0.0,16112.0,0.0,16112.0,0.0,388895.0,2.3997256260862314,4.2071764070951625,0,mathso,ce_mathso
72560,9,Sort,posttags,3641094,390580,False,Outer,(posttags.postid >= 4154899),public,False,Seq Scan,"['postid', 'tagid']",posttags,3250514.0,254.79466666666667,1.0,43.913333333333334,0.0,16112.0,0.0,16112.0,0.0,388895.0,2.4078914851724105,4.2071764070951625,0,mathso,ce_mathso
72561,0,Sort,posttags,3641094,339566,False,Outer,(posttags.postid >= 4215480),public,False,Seq Scan,"['postid', 'tagid']",posttags,3301528.0,243.993,1.0,45.163,0.0,16112.0,0.0,16112.0,0.0,335134.0,2.3891536757734975,4.2071764070951625,0,mathso,ce_mathso
72561,9,Sort,posttags,3641094,339566,False,Outer,(posttags.postid >= 4215480),public,False,Seq Scan,"['postid', 'tagid']",posttags,3301528.0,243.481,1.0,44.02766666666667,0.0,16112.0,0.0,16112.0,0.0,335134.0,2.3882451132928213,4.2071764070951625,0,mathso,ce_mathso
72562,0,Sort,posttags,3641094,284331,False,Outer,(posttags.postid >= 4275737),public,False,Seq Scan,"['postid', 'tagid']",posttags,3356763.0,248.085,1.0,45.149,0.0,16112.0,0.0,16112.0,0.0,279136.0,2.396347574933636,4.2071764070951625,0,mathso,ce_mathso
72562,9,Sort,posttags,3641094,284331,False,Outer,(posttags.postid >= 4275737),public,False,Seq Scan,"['postid', 'tagid']",posttags,3356763.0,238.86566666666667,1.0,41.99066666666667,0.0,16112.0,0.0,16112.0,0.0,279136.0,2.379968089383866,4.2071764070951625,0,mathso,ce_mathso
72568,0,Sort,posttags,3641094,0,False,Outer,(posttags.postid >= 4574511),public,False,Seq Scan,"['postid', 'tagid']",posttags,3641094.0,230.508,1.0,43.671,0.0,16112.0,0.0,16112.0,0.0,364.0,2.3645660031113134,4.2071764070951625,0,mathso,ce_mathso
72568,9,Sort,posttags,3641094,0,False,Outer,(posttags.postid >= 4574511),public,False,Seq Scan,"['postid', 'tagid']",posttags,3641094.0,228.42333333333332,1.0,44.02766666666667,0.0,16112.0,0.0,16112.0,0.0,364.0,2.3606375854160837,4.2071764070951625,0,mathso,ce_mathso
72569,0,Sort,posttags,3641094,0,False,Outer,(posttags.postid >= 4633671),public,False,Seq Scan,"['postid', 'tagid']",posttags,3641094.0,240.013,1.0,48.005,0.0,16112.0,0.0,16112.0,0.0,364.0,2.382040468616349,4.2071764070951625,0,mathso,ce_mathso
72569,9,Sort,posttags,3641094,0,False,Outer,(posttags.postid >= 4633671),public,False,Seq Scan,"['postid', 'tagid']",posttags,3641094.0,235.35966666666664,1.0,45.913666666666664,0.0,16112.0,0.0,16112.0,0.0,364.0,2.373573368831197,4.2071764070951625,0,mathso,ce_mathso
72570,0,Sort,posttags,3641094,0,False,Outer,(posttags.postid >= 4691407),public,False,Seq Scan,"['postid', 'tagid']",posttags,3641094.0,230.589,1.0,45.217,0.0,16112.0,0.0,16112.0,0.0,364.0,2.364717927452835,4.2071764070951625,0,mathso,ce_mathso
72570,9,Sort,posttags,3641094,0,False,Outer,(posttags.postid >= 4691407),public,False,Seq Scan,"['postid', 'tagid']",posttags,3641094.0,230.75433333333334,1.0,43.85,0.0,16112.0,0.0,16112.0,0.0,364.0,2.365027863313452,4.2071764070951625,0,mathso,ce_mathso
72575,0,Sort,posttags,3641094,0,False,Outer,(posttags.postid >= 4748731),public,False,Seq Scan,"['postid', 'tagid']",posttags,3641094.0,221.966,1.0,42.144,0.0,16112.0,0.0,16112.0,0.0,364.0,2.3482386426976705,4.2071764070951625,0,mathso,ce_mathso
72575,9,Sort,posttags,3641094,0,False,Outer,(posttags.postid >= 4748731),public,False,Seq Scan,"['postid', 'tagid']",posttags,3641094.0,238.37533333333332,1.0,47.26133333333333,0.0,16112.0,0.0,16112.0,0.0,364.0,2.3790793960739576,4.2071764070951625,0,mathso,ce_mathso
72576,0,Sort,posttags,3641094,0,False,Outer,(posttags.postid >= 4805796),public,False,Seq Scan,"['postid', 'tagid']",posttags,3641094.0,261.864,1.0,50.576,0.0,16112.0,0.0,16112.0,0.0,364.0,2.4197311122687744,4.2071764070951625,0,mathso,ce_mathso
72576,9,Sort,posttags,3641094,0,False,Outer,(posttags.postid >= 4805796),public,False,Seq Scan,"['postid', 'tagid']",posttags,3641094.0,241.12800000000001,1.0,46.386,0.0,16112.0,0.0,16112.0,0.0,364.0,2.3840450147302614,4.2071764070951625,0,mathso,ce_mathso
72579,0,Sort,posttags,3641094,0,False,Outer,(posttags.postid >= 4862791),public,False,Seq Scan,"['postid', 'tagid']",posttags,3641094.0,252.65,1.0,49.815,0.0,16112.0,0.0,16112.0,0.0,364.0,2.404234866653423,4.2071764070951625,0,mathso,ce_mathso
72579,9,Sort,posttags,3641094,0,False,Outer,(posttags.postid >= 4862791),public,False,Seq Scan,"['postid', 'tagid']",posttags,3641094.0,225.2686666666667,1.0,42.943999999999996,0.0,16112.0,0.0,16112.0,0.0,364.0,2.3546244176934703,4.2071764070951625,0,mathso,ce_mathso
72580,0,Sort,posttags,3641094,0,False,Outer,(posttags.postid >= 4919452),public,False,Seq Scan,"['postid', 'tagid']",posttags,3641094.0,221.289,1.0,42.593,0.0,16112.0,0.0,16112.0,0.0,364.0,2.3469179721119455,4.2071764070951625,0,mathso,ce_mathso
72580,9,Sort,posttags,3641094,0,False,Outer,(posttags.postid >= 4919452),public,False,Seq Scan,"['postid', 'tagid']",posttags,3641094.0,234.01766666666666,1.0,47.03133333333333,0.0,16112.0,0.0,16112.0,0.0,364.0,2.371100510133273,4.2071764070951625,0,mathso,ce_mathso
72581,0,Sort,posttags,3641094,0,False,Outer,(posttags.postid >= 4975702),public,False,Seq Scan,"['postid', 'tagid']",posttags,3641094.0,235.874,1.0,46.261,0.0,16112.0,0.0,16112.0,0.0,364.0,2.3745173938751085,4.2071764070951625,0,mathso,ce_mathso
72581,9,Sort,posttags,3641094,0,False,Outer,(posttags.postid >= 4975702),public,False,Seq Scan,"['postid', 'tagid']",posttags,3641094.0,222.64,1.0,41.766666666666666,0.0,16112.0,0.0,16112.0,0.0,364.0,2.3495494835866353,4.2071764070951625,0,mathso,ce_mathso
72582,0,Sort,posttags,3641094,0,False,Outer,(posttags.postid >= 5032427),public,False,Seq Scan,"['postid', 'tagid']",posttags,3641094.0,246.276,1.0,49.563,0.0,16112.0,0.0,16112.0,0.0,364.0,2.3931819668531373,4.2071764070951625,0,mathso,ce_mathso
72582,9,Sort,posttags,3641094,0,False,Outer,(posttags.postid >= 5032427),public,False,Seq Scan,"['postid', 'tagid']",posttags,3641094.0,228.59933333333333,1.0,44.10766666666666,0.0,16112.0,0.0,16112.0,0.0,364.0,2.3609706227064455,4.2071764070951625,0,mathso,ce_mathso
72583,0,Sort,posttags,3641094,0,False,Outer,(posttags.postid >= 5089180),public,False,Seq Scan,"['postid', 'tagid']",posttags,3641094.0,229.723,1.0,42.384,0.0,16112.0,0.0,16112.0,0.0,364.0,2.3630908900355867,4.2071764070951625,0,mathso,ce_mathso
72583,9,Sort,posttags,3641094,0,False,Outer,(posttags.postid >= 5089180),public,False,Seq Scan,"['postid', 'tagid']",posttags,3641094.0,225.523,1.0,43.70066666666667,0.0,16112.0,0.0,16112.0,0.0,364.0,2.3551123046533182,4.2071764070951625,0,mathso,ce_mathso
72584,0,Sort,posttags,3641094,0,False,Outer,(posttags.postid >= 5146348),public,False,Seq Scan,"['postid', 'tagid']",posttags,3641094.0,231.951,1.0,41.767,0.0,16112.0,0.0,16112.0,0.0,364.0,2.367264579105123,4.2071764070951625,0,mathso,ce_mathso
72584,9,Sort,posttags,3641094,0,False,Outer,(posttags.postid >= 5146348),public,False,Seq Scan,"['postid', 'tagid']",posttags,3641094.0,233.91166666666666,1.0,46.147333333333336,0.0,16112.0,0.0,16112.0,0.0,364.0,2.3709045861396123,4.2071764070951625,0,mathso,ce_mathso
72585,0,Sort,posttags,3641094,0,False,Outer,(posttags.postid >= 5205012),public,False,Seq Scan,"['postid', 'tagid']",posttags,3641094.0,244.601,1.0,48.085,0.0,16112.0,0.0,16112.0,0.0,364.0,2.390230130765538,4.2071764070951625,0,mathso,ce_mathso
72585,9,Sort,posttags,3641094,0,False,Outer,(posttags.postid >= 5205012),public,False,Seq Scan,"['postid', 'tagid']",posttags,3641094.0,226.81000000000003,1.0,43.797,0.0,16112.0,0.0,16112.0,0.0,364.0,2.3575727840516776,4.2071764070951625,0,mathso,ce_mathso
72586,0,Sort,posttags,3641094,0,False,Outer,(posttags.postid >= 5262248),public,False,Seq Scan,"['postid', 'tagid']",posttags,3641094.0,232.92,1.0,46.731,0.0,16112.0,0.0,16112.0,0.0,364.0,2.3690673552777666,4.2071764070951625,0,mathso,ce_mathso
72586,9,Sort,posttags,3641094,0,False,Outer,(posttags.postid >= 5262248),public,False,Seq Scan,"['postid', 'tagid']",posttags,3641094.0,234.84466666666665,1.0,44.785666666666664,0.0,16112.0,0.0,16112.0,0.0,364.0,2.372626059664078,4.2071764070951625,0,mathso,ce_mathso
72587,0,Sort,posttags,3641094,0,False,Outer,(posttags.postid >= 5319598),public,False,Seq Scan,"['postid', 'tagid']",posttags,3641094.0,232.964,1.0,45.33,0.0,16112.0,0.0,16112.0,0.0,364.0,2.3691490377343585,4.2071764070951625,0,mathso,ce_mathso
72587,9,Sort,posttags,3641094,0,False,Outer,(posttags.postid >= 5319598),public,False,Seq Scan,"['postid', 'tagid']",posttags,3641094.0,233.56499999999997,1.0,45.373,0.0,16112.0,0.0,16112.0,0.0,364.0,2.370263210503947,4.2071764070951625,0,mathso,ce_mathso
72588,0,Sort,posttags,3641094,0,False,Outer,(posttags.postid >= 5376915),public,False,Seq Scan,"['postid', 'tagid']",posttags,3641094.0,220.718,1.0,42.628,0.0,16112.0,0.0,16112.0,0.0,364.0,2.345800952398859,4.2071764070951625,0,mathso,ce_mathso
72588,9,Sort,posttags,3641094,0,False,Outer,(posttags.postid >= 5376915),public,False,Seq Scan,"['postid', 'tagid']",posttags,3641094.0,239.41600000000003,1.0,45.681999999999995,0.0,16112.0,0.0,16112.0,0.0,364.0,2.3809633671596635,4.2071764070951625,0,mathso,ce_mathso
72589,0,Sort,posttags,3641094,0,False,Outer,(posttags.postid >= 5434174),public,False,Seq Scan,"['postid', 'tagid']",posttags,3641094.0,260.233,1.0,53.431,0.0,16112.0,0.0,16112.0,0.0,364.0,2.4170280378888123,4.2071764070951625,0,mathso,ce_mathso
72589,9,Sort,posttags,3641094,0,False,Outer,(posttags.postid >= 5434174),public,False,Seq Scan,"['postid', 'tagid']",posttags,3641094.0,234.54433333333336,1.0,45.37266666666667,0.0,16112.0,0.0,16112.0,0.0,364.0,2.372072660551892,4.2071764070951625,0,mathso,ce_mathso
72590,0,Sort,posttags,3641094,0,False,Outer,(posttags.postid >= 5491775),public,False,Seq Scan,"['postid', 'tagid']",posttags,3641094.0,225.491,1.0,43.529,0.0,16112.0,0.0,16112.0,0.0,364.0,2.3550509492716123,4.2071764070951625,0,mathso,ce_mathso
72590,9,Sort,posttags,3641094,0,False,Outer,(posttags.postid >= 5491775),public,False,Seq Scan,"['postid', 'tagid']",posttags,3641094.0,222.31166666666664,1.0,43.439,0.0,16112.0,0.0,16112.0,0.0,364.0,2.3489114128905126,4.2071764070951625,0,mathso,ce_mathso
72591,0,Sort,posttags,3641094,0,False,Outer,(posttags.postid >= 5548792),public,False,Seq Scan,"['postid', 'tagid']",posttags,3641094.0,217.814,1.0,41.425,0.0,16112.0,0.0,16112.0,0.0,364.0,2.340075105267588,4.2071764070951625,0,mathso,ce_mathso
72591,9,Sort,posttags,3641094,0,False,Outer,(posttags.postid >= 5548792),public,False,Seq Scan,"['postid', 'tagid']",posttags,3641094.0,236.336,1.0,46.56433333333333,0.0,16112.0,0.0,16112.0,0.0,364.0,2.37536361860306,4.2071764070951625,0,mathso,ce_mathso
72592,0,Sort,posttags,3641094,0,False,Outer,(posttags.postid >= 5606300),public,False,Seq Scan,"['postid', 'tagid']",posttags,3641094.0,223.055,1.0,42.97,0.0,16112.0,0.0,16112.0,0.0,364.0,2.3503546400508033,4.2071764070951625,0,mathso,ce_mathso
72592,9,Sort,posttags,3641094,0,False,Outer,(posttags.postid >= 5606300),public,False,Seq Scan,"['postid', 'tagid']",posttags,3641094.0,234.795,1.0,44.269666666666666,0.0,16112.0,0.0,16112.0,0.0,364.0,2.372534591702954,4.2071764070951625,0,mathso,ce_mathso
72593,0,Sort,posttags,3641094,0,False,Outer,(posttags.postid >= 5662518),public,False,Seq Scan,"['postid', 'tagid']",posttags,3641094.0,242.876,1.0,48.625,0.0,16112.0,0.0,16112.0,0.0,364.0,2.38716906320664,4.2071764070951625,0,mathso,ce_mathso
72593,9,Sort,posttags,3641094,0,False,Outer,(posttags.postid >= 5662518),public,False,Seq Scan,"['postid', 'tagid']",posttags,3641094.0,237.31466666666665,1.0,46.702,0.0,16112.0,0.0,16112.0,0.0,364.0,2.377150771076597,4.2071764070951625,0,mathso,ce_mathso
72594,0,Sort,posttags,3641094,0,False,Outer,(posttags.postid >= 5718582),public,False,Seq Scan,"['postid', 'tagid']",posttags,3641094.0,222.444,1.0,42.849,0.0,16112.0,0.0,16112.0,0.0,364.0,2.3491686973187025,4.2071764070951625,0,mathso,ce_mathso
72594,9,Sort,posttags,3641094,0,False,Outer,(posttags.postid >= 5718582),public,False,Seq Scan,"['postid', 'tagid']",posttags,3641094.0,236.74099999999999,1.0,46.14666666666667,0.0,16112.0,0.0,16112.0,0.0,364.0,2.3761040851286115,4.2071764070951625,0,mathso,ce_mathso
72595,0,Sort,posttags,3641094,0,False,Outer,(posttags.postid >= 5774911),public,False,Seq Scan,"['postid', 'tagid']",posttags,3641094.0,236.161,1.0,45.357,0.0,16112.0,0.0,16112.0,0.0,364.0,2.3750432728989606,4.2071764070951625,0,mathso,ce_mathso
72595,9,Sort,posttags,3641094,0,False,Outer,(posttags.postid >= 5774911),public,False,Seq Scan,"['postid', 'tagid']",posttags,3641094.0,240.07399999999998,1.0,46.173,0.0,16112.0,0.0,16112.0,0.0,364.0,2.3821503739385728,4.2071764070951625,0,mathso,ce_mathso
72596,0,Sort,posttags,3641094,0,False,Outer,(posttags.postid >= 5831973),public,False,Seq Scan,"['postid', 'tagid']",posttags,3641094.0,226.528,1.0,44.841,0.0,16112.0,0.0,16112.0,0.0,364.0,2.357034849332612,4.2071764070951625,0,mathso,ce_mathso
72596,9,Sort,posttags,3641094,0,False,Outer,(posttags.postid >= 5831973),public,False,Seq Scan,"['postid', 'tagid']",posttags,3641094.0,241.56533333333334,1.0,46.007000000000005,0.0,16112.0,0.0,16112.0,0.0,364.0,2.3848287329780677,4.2071764070951625,0,mathso,ce_mathso
72597,0,Sort,posttags,3641094,0,False,Outer,(posttags.postid >= 5888371),public,False,Seq Scan,"['postid', 'tagid']",posttags,3641094.0,236.139,1.0,46.845,0.0,16112.0,0.0,16112.0,0.0,364.0,2.3750029841424403,4.2071764070951625,0,mathso,ce_mathso
72597,9,Sort,posttags,3641094,0,False,Outer,(posttags.postid >= 5888371),public,False,Seq Scan,"['postid', 'tagid']",posttags,3641094.0,228.32066666666665,1.0,43.71366666666666,0.0,16112.0,0.0,16112.0,0.0,364.0,2.360443195658166,4.2071764070951625,0,mathso,ce_mathso
72598,0,Sort,posttags,3641094,0,False,Outer,(posttags.postid >= 5942498),public,False,Seq Scan,"['postid', 'tagid']",posttags,3641094.0,235.222,1.0,45.03,0.0,16112.0,0.0,16112.0,0.0,364.0,2.3733203421922746,4.2071764070951625,0,mathso,ce_mathso
72598,9,Sort,posttags,3641094,0,False,Outer,(posttags.postid >= 5942498),public,False,Seq Scan,"['postid', 'tagid']",posttags,3641094.0,231.37966666666668,1.0,49.79266666666667,0.0,16112.0,0.0,16112.0,0.0,364.0,2.36619812440333,4.2071764070951625,0,mathso,ce_mathso
72599,0,Sort,posttags,3641094,0,False,Outer,(posttags.postid >= 5995252),public,False,Seq Scan,"['postid', 'tagid']",posttags,3641094.0,234.426,1.0,43.152,0.0,16112.0,0.0,16112.0,0.0,364.0,2.371854423813244,4.2071764070951625,0,mathso,ce_mathso
72599,9,Sort,posttags,3641094,0,False,Outer,(posttags.postid >= 5995252),public,False,Seq Scan,"['postid', 'tagid']",posttags,3641094.0,220.96899999999997,1.0,42.486999999999995,0.0,16112.0,0.0,16112.0,0.0,364.0,2.34629232549109,4.2071764070951625,0,mathso,ce_mathso
