query_id,treatment_id,parent_node,Parent Relationship,Join Type,Parallel Aware,Hash Cond,Node Type,Plan Rows,Output,Plan Width,Join Filter,left_child_input_actual_rows,left_child_input_rows,right_child_input_actual_rows,right_child_input_rows,output_rows,input_rows,execution_time,Actual Loops,Shared Read Blocks,Self Shared Read Blocks,Self Shared Hit Blocks,Temp Read Blocks,Temp Written Blocks,execution_log_time,shared_read_blocks_log,run_id,dbname,data_folder_name
145841,0,Hash Join,Outer,Inner,False,(u.id = p.owneruserid),Hash Join,8,"['p.title', 'p.score', 'p.viewcount', 'p.body', 'p.tags', 'p.answercount', 'p.commentcount', 'p.favoritecount', 'p.closeddate', 'p.creationdate', 'p.posttypeid', 'u.displayname', 'u.lastaccessdate', 'u.reputation', 'u.views', 'u.upvotes', 'u.downvotes']",208,0,1,952172,0,8,0,1,0.0120000000000572,1.0,60170.0,0.0,0.0,0.0,0.0,0.005180512503804899,4.779387229222635,0,mathso,ce_mathso
145841,9,0,0,Inner,False,(p.posttypeid = pt.id),Hash Join,8,"['p.title', 'pt.name', 'p.score', 'p.viewcount', 'p.body', 'p.tags', 'p.answercount', 'p.commentcount', 'p.favoritecount', 'p.closeddate', 'u.displayname', 'u.lastaccessdate', 'u.reputation', 'u.views', 'u.upvotes', 'u.downvotes', 'p.creationdate']",215,0,0,8,8,8,0,8,0.02459999999998668,1.0,60170.6,0.0,0.0,0.0,0.0,0.010554351540316628,4.779391559803646,0,mathso,ce_mathso
145841,9,Hash Join,Outer,Inner,False,(u.id = p.owneruserid),Hash Join,8,"['p.title', 'p.score', 'p.viewcount', 'p.body', 'p.tags', 'p.answercount', 'p.commentcount', 'p.favoritecount', 'p.closeddate', 'p.creationdate', 'p.posttypeid', 'u.displayname', 'u.lastaccessdate', 'u.reputation', 'u.views', 'u.upvotes', 'u.downvotes']",208,0,1,952172,0,8,0,1,0.01539999999999958,1.0,60169.6,0.0,0.0,0.0,0.0,0.006637159068586076,4.779384342144638,0,mathso,ce_mathso
145841,18,0,0,Inner,False,(p.posttypeid = pt.id),Hash Join,8,"['p.title', 'pt.name', 'p.score', 'p.viewcount', 'p.body', 'p.tags', 'p.answercount', 'p.commentcount', 'p.favoritecount', 'p.closeddate', 'u.displayname', 'u.lastaccessdate', 'u.reputation', 'u.views', 'u.upvotes', 'u.downvotes', 'p.creationdate']",215,0,0,8,8,8,0,8,0.0209999999999581,1.0,60170.0,0.0,0.0,0.0,0.0,0.009025742086892451,4.779387229222635,0,mathso,ce_mathso
145841,18,Hash Join,Outer,Inner,False,(u.id = p.owneruserid),Hash Join,8,"['p.title', 'p.score', 'p.viewcount', 'p.body', 'p.tags', 'p.answercount', 'p.commentcount', 'p.favoritecount', 'p.closeddate', 'p.creationdate', 'p.posttypeid', 'u.displayname', 'u.lastaccessdate', 'u.reputation', 'u.views', 'u.upvotes', 'u.downvotes']",208,0,1,952172,0,8,0,1,0.0154999999999745,1.0,60169.0,0.0,0.0,0.0,0.0,0.006679927740814667,4.779380011491656,0,mathso,ce_mathso
145841,24,0,0,Inner,False,(p.posttypeid = pt.id),Hash Join,8,"['p.title', 'pt.name', 'p.score', 'p.viewcount', 'p.body', 'p.tags', 'p.answercount', 'p.commentcount', 'p.favoritecount', 'p.closeddate', 'u.displayname', 'u.lastaccessdate', 'u.reputation', 'u.views', 'u.upvotes', 'u.downvotes', 'p.creationdate']",215,0,0,8,8,8,0,8,0.02399999999994405,1.0,60170.0,0.0,0.0,0.0,0.0,0.01029995663978823,4.779387229222635,0,mathso,ce_mathso
145841,24,Hash Join,Outer,Inner,False,(u.id = p.owneruserid),Hash Join,8,"['p.title', 'p.score', 'p.viewcount', 'p.body', 'p.tags', 'p.answercount', 'p.commentcount', 'p.favoritecount', 'p.closeddate', 'p.creationdate', 'p.posttypeid', 'u.displayname', 'u.lastaccessdate', 'u.reputation', 'u.views', 'u.upvotes', 'u.downvotes']",208,0,1,952172,0,8,0,1,0.0180000000000291,1.0,60169.0,0.0,0.0,0.0,0.0,0.007747778000752358,4.779380011491656,0,mathso,ce_mathso
145894,0,Sort,Outer,Inner,False,(p1.parentid = p.parentid),Hash Join,2086251,"['p1.id', 'p1.body', 'p1.score']",40,0,3412284,3408392,1555366,1455158,3488429,4967650,3269.3735,1.0,120305.0,0.0,0.0,14389.0,14389.0,3.514597355022955,5.080287287372363,0,mathso,ce_mathso
145894,6,Sort,Outer,Inner,False,(p1.parentid = p.parentid),Hash Join,2086251,"['p1.id', 'p1.body', 'p1.score']",40,0,3412284,3408392,1555366,1455158,3488429,4967650,1070.8423333333333,1.0,120305.0,0.0,0.0,6075.0,6075.0,3.030130905879821,5.080287287372363,0,mathso,ce_mathso
145937,0,Sort,Outer,Inner,False,((selfanswer.owneruserid = question.owneruserid) AND (selfanswer.parentid = question.id)),Hash Join,173,"['selfanswer.id', 'question.score', 'selfanswer.score', '(question.score + selfanswer.score)', 'selfanswer.creationdate']",24,0,2025942,2022241,1461160,1530585,46688,3487102,3993.1885,1.0,120305.0,0.0,0.0,17933.0,17933.0,3.6014285569237847,5.080287287372363,0,mathso,ce_mathso
145937,6,Sort,Outer,Inner,False,((selfanswer.owneruserid = question.owneruserid) AND (selfanswer.parentid = question.id)),Hash Join,173,"['selfanswer.id', 'question.score', 'selfanswer.score', '(question.score + selfanswer.score)', 'selfanswer.creationdate']",24,0,2025942,2022241,1461160,1530585,46688,3487102,832.6126666666668,1.0,120305.0,0.0,0.0,8078.0,8078.0,2.9209643050697047,5.080287287372363,0,mathso,ce_mathso
146405,0,0,0,Inner,False,(comments.id = users.id),Hash Join,952172,"['users.upvotes', 'comments.text']",163,0,6585919,6585919,952172,952172,708661,7538091,16511.478000000003,1.0,199782.0,0.0,0.0,152828.0,152828.0,4.217812252001238,5.300558530334898,0,mathso,ce_mathso
146405,9,0,0,Inner,False,(comments.id = users.id),Hash Join,952172,"['users.upvotes', 'comments.text']",163,0,6585919,6585919,952172,952172,708661,7538091,15974.684599999999,1.0,199782.0,0.0,0.0,152828.0,152828.0,4.2034594778872005,5.300558530334898,0,mathso,ce_mathso
146405,18,0,0,Inner,False,(comments.id = users.id),Hash Join,952172,"['users.upvotes', 'comments.text']",163,0,6585919,6585919,952172,952172,708661,7538091,16380.3475,1.0,199782.0,0.0,0.0,152828.0,152828.0,4.214349623171925,5.300558530334898,0,mathso,ce_mathso
146405,24,0,0,Inner,False,(comments.id = users.id),Hash Join,952172,"['users.upvotes', 'comments.text']",163,0,6585919,6585919,952172,952172,708661,7538091,2283.523,1.0,199782.0,0.0,0.0,0.0,0.0,3.358795534780781,5.300558530334898,0,mathso,ce_mathso
146406,0,0,0,Inner,False,(comments.id = users.id),Hash Join,952172,"['users.id', 'comments.id', 'users.upvotes', 'comments.text']",171,0,6585919,6585919,952172,952172,708661,7538091,16581.353000000003,1.0,199782.0,0.0,0.0,151642.0,151642.0,4.219646156033926,5.300558530334898,0,mathso,ce_mathso
146406,9,0,0,Inner,False,(comments.id = users.id),Hash Join,952172,"['users.id', 'comments.id', 'users.upvotes', 'comments.text']",171,0,6585919,6585919,952172,952172,708661,7538091,15459.6068,1.0,199782.0,0.0,0.0,151642.0,151642.0,4.189226535165749,5.300558530334898,0,mathso,ce_mathso
146406,18,0,0,Inner,False,(comments.id = users.id),Hash Join,952172,"['users.id', 'comments.id', 'users.upvotes', 'comments.text']",171,0,6585919,6585919,952172,952172,708661,7538091,16445.752500000002,1.0,199782.0,0.0,0.0,151642.0,151642.0,4.216080156962982,5.300558530334898,0,mathso,ce_mathso
146406,24,0,0,Inner,False,(comments.id = users.id),Hash Join,952172,"['users.id', 'comments.id', 'users.upvotes', 'comments.text']",171,0,6585919,6585919,952172,952172,708661,7538091,2364.1580000000004,1.0,199782.0,0.0,0.0,0.0,0.0,3.3738601582814933,5.300558530334898,0,mathso,ce_mathso
146669,0,Sort,Outer,Inner,False,(question.id = answer.parentid),Hash Join,65,"['answer.parentid', 'answer.score', 'question.score', 'question.viewcount', 'question.favoritecount', '(((answer.score)::numeric * 100.0) / (question.viewcount)::numeric)', 'CASE WHEN (answer.id = question.acceptedanswerid) THEN 1 ELSE 0 END']",56,0,1,3557569,0,115,0,1,0.0169999999999959,1.0,60169.0,0.0,0.0,0.0,0.0,0.0073209529227428495,4.779380011491656,0,mathso,ce_mathso
146669,9,Sort,Outer,Inner,False,(question.id = answer.parentid),Hash Join,65,"['answer.parentid', 'answer.score', 'question.score', 'question.viewcount', 'question.favoritecount', '(((answer.score)::numeric * 100.0) / (question.viewcount)::numeric)', 'CASE WHEN (answer.id = question.acceptedanswerid) THEN 1 ELSE 0 END']",56,0,1,3557569,0,115,0,1,0.013799999999975698,1.0,36103.0,0.0,0.0,0.0,0.0,0.0059522868873725125,4.55755532051209,0,mathso,ce_mathso
146669,18,Sort,Outer,Inner,False,(question.id = answer.parentid),Hash Join,65,"['answer.parentid', 'answer.score', 'question.score', 'question.viewcount', 'question.favoritecount', '(((answer.score)::numeric * 100.0) / (question.viewcount)::numeric)', 'CASE WHEN (answer.id = question.acceptedanswerid) THEN 1 ELSE 0 END']",56,0,1,3557569,0,115,0,1,0.0135,1.0,4.0,0.0,0.0,0.0,0.0,0.0058237530290275435,0.6989700043360189,0,mathso,ce_mathso
146669,24,Sort,Outer,Inner,False,(question.id = answer.parentid),Hash Join,65,"['answer.parentid', 'answer.score', 'question.score', 'question.viewcount', 'question.favoritecount', '(((answer.score)::numeric * 100.0) / (question.viewcount)::numeric)', 'CASE WHEN (answer.id = question.acceptedanswerid) THEN 1 ELSE 0 END']",56,0,1,3557569,0,115,0,1,0.018,1.0,4.0,0.0,0.0,0.0,0.0,0.007747778000739948,0.6989700043360189,0,mathso,ce_mathso
147163,0,0,0,Inner,False,(posttags.tagid = tags.id),Hash Join,1874,['posttags.postid'],4,0,3641094,3641094,3,1,1865,3641097,338.79400000000004,1.0,16128.0,0.0,0.0,0.0,0.0,2.5312157059341533,4.207607441911914,0,mathso,ce_mathso
147163,9,0,0,Inner,False,(posttags.tagid = tags.id),Hash Join,1874,['posttags.postid'],4,0,3641094,3641094,3,1,1865,3641097,336.94699999999995,1.0,16128.0,0.0,0.0,0.0,0.0,2.5288485955073456,4.207607441911914,0,mathso,ce_mathso
147177,0,Sort,Outer,Inner,False,(posttags.tagid = tags.id),Hash Join,1874,"['tags.id', 'tags.tagname', 'tags.count', 'posttags.postid']",28,0,1,3641094,0,1,0,1,0.012,1.0,17.0,0.0,0.0,0.0,0.0,0.005180512503780314,1.255272505103306,0,mathso,ce_mathso
147177,9,Sort,Outer,Inner,False,(posttags.tagid = tags.id),Hash Join,1874,"['tags.id', 'tags.tagname', 'tags.count', 'posttags.postid']",28,0,1,3641094,0,1,0,1,0.011999999999999835,1.0,17.0,0.0,0.0,0.0,0.0,0.00518051250378022,1.255272505103306,0,mathso,ce_mathso
147199,0,Hash,Outer,Inner,False,(posttags_1.tagid = tags_1.id),Hash Join,1874,['posttags_1.postid'],4,0,1,3641094,0,1,0,1,0.011499999999999951,1.0,0.0,0.0,0.0,0.0,0.0,0.0049658871068234255,0.0,0,mathso,ce_mathso
147199,0,Hash Join,Outer,Semi,False,(posttags.postid = posttags_1.postid),Hash Join,5835,['posttags.tagid'],4,0,1,3641094,0,1874,0,1,0.017999999999999974,1.0,1.0,0.0,0.0,0.0,0.0,0.007747778000739948,0.3010299956639812,0,mathso,ce_mathso
147199,0,Sort,Outer,Inner,False,(posttags.tagid = tags.id),Hash Join,5835,"['tags.tagname', 'tags.count']",20,0,0,5835,1943,1943,0,1943,0.27749999999999986,1.0,17.0,0.0,0.0,0.0,6.0,0.1063609088067503,1.255272505103306,0,mathso,ce_mathso
147199,6,Hash,Outer,Inner,False,(posttags_1.tagid = tags_1.id),Hash Join,1874,['posttags_1.postid'],4,0,1,3641094,0,1,0,1,0.009666666666666634,1.0,0.0,0.0,0.0,0.0,0.0,0.004178018613193324,0.0,0,mathso,ce_mathso
147199,6,Hash Join,Outer,Semi,False,(posttags.postid = posttags_1.postid),Hash Join,5835,['posttags.tagid'],4,0,1,3641094,0,1874,0,1,0.013666666666666667,1.0,1.0,0.0,0.0,0.0,0.0,0.005895165424469745,0.3010299956639812,0,mathso,ce_mathso
147199,6,Sort,Outer,Inner,False,(posttags.tagid = tags.id),Hash Join,5835,"['tags.tagname', 'tags.count']",20,0,0,5835,1943,1943,0,1943,0.013666666666666834,1.0,17.0,0.0,0.0,0.0,0.0,0.00589516542446984,1.255272505103306,0,mathso,ce_mathso
147211,0,Hash,Outer,Inner,False,(posttags_1.tagid = tags_1.id),Hash Join,1874,['posttags_1.postid'],4,0,1,3641094,0,1,0,1,0.010999999999999925,1.0,0.0,0.0,0.0,0.0,0.0,0.00475115559100102,0.0,0,mathso,ce_mathso
147211,0,Hash Join,Outer,Semi,False,(posttags.postid = posttags_1.postid),Hash Join,5835,['posttags.tagid'],4,0,1,3641094,0,1874,0,1,0.01699999999999995,1.0,1.0,0.0,0.0,0.0,0.0,0.0073209529227445565,0.3010299956639812,0,mathso,ce_mathso
147211,0,Sort,Outer,Inner,False,(posttags.tagid = tags.id),Hash Join,5835,"['tags.tagname', 'tags.count']",20,0,0,5835,1943,1943,0,1943,0.23450000000000013,1.0,17.0,0.0,0.0,0.0,6.0,0.09149109426795114,1.255272505103306,0,mathso,ce_mathso
147211,6,Hash,Outer,Inner,False,(posttags_1.tagid = tags_1.id),Hash Join,1874,['posttags_1.postid'],4,0,1,3641094,0,1,0,1,0.009666666666666634,1.0,0.0,0.0,0.0,0.0,0.0,0.004178018613193324,0.0,0,mathso,ce_mathso
147211,6,Hash Join,Outer,Semi,False,(posttags.postid = posttags_1.postid),Hash Join,5835,['posttags.tagid'],4,0,1,3641094,0,1874,0,1,0.0123333333333333,1.0,1.0,0.0,0.0,0.0,0.0,0.00532353719860276,0.3010299956639812,0,mathso,ce_mathso
147211,6,Sort,Outer,Inner,False,(posttags.tagid = tags.id),Hash Join,5835,"['tags.tagname', 'tags.count']",20,0,0,5835,1943,1943,0,1943,0.013999999999999901,1.0,17.0,0.0,0.0,0.0,0.0,0.006037954997317081,1.255272505103306,0,mathso,ce_mathso
147215,0,Sort,Outer,Inner,False,(posttags.tagid = tags.id),Hash Join,1874,"['tags.id', 'tags.tagname', 'tags.count', 'posttags.postid']",28,0,1,3641094,0,1,0,1,0.0130000000000001,1.0,17.0,0.0,0.0,0.0,0.0,0.005609445360280481,1.255272505103306,0,mathso,ce_mathso
147215,9,Sort,Outer,Inner,False,(posttags.tagid = tags.id),Hash Join,1874,"['tags.id', 'tags.tagname', 'tags.count', 'posttags.postid']",28,0,1,3641094,0,1,0,1,0.012999999999999968,1.0,17.0,0.0,0.0,0.0,0.0,0.005609445360280386,1.255272505103306,0,mathso,ce_mathso
147218,0,Hash,Outer,Inner,False,(posttags_1.tagid = tags_1.id),Hash Join,1874,['posttags_1.postid'],4,0,1,3641094,0,1,0,1,0.01524999999999995,1.0,0.0,0.0,0.0,0.0,0.0,0.006572998162074544,0.0,0,mathso,ce_mathso
147218,0,Hash Join,Outer,Semi,False,(posttags.postid = posttags_1.postid),Hash Join,5835,['posttags.tagid'],4,0,1,3641094,0,1874,0,1,0.027999999999999924,1.0,1.0,0.0,0.0,0.0,0.0,0.011993114659256938,0.3010299956639812,0,mathso,ce_mathso
147218,0,Sort,Outer,Inner,False,(posttags.tagid = tags.id),Hash Join,5835,"['tags.tagname', 'tags.count']",20,0,0,5835,1943,1943,0,1943,0.36875000000000024,1.0,17.0,0.0,0.0,0.0,6.0,0.13632413218419367,1.255272505103306,0,mathso,ce_mathso
147218,6,Hash,Outer,Inner,False,(posttags_1.tagid = tags_1.id),Hash Join,1874,['posttags_1.postid'],4,0,1,3641094,0,1,0,1,0.009999999999999967,1.0,0.0,0.0,0.0,0.0,0.0,0.004321373782642578,0.0,0,mathso,ce_mathso
147218,6,Hash Join,Outer,Semi,False,(posttags.postid = posttags_1.postid),Hash Join,5835,['posttags.tagid'],4,0,1,3641094,0,1874,0,1,0.014666666666666633,1.0,1.0,0.0,0.0,0.0,0.0,0.0063233933788727536,0.3010299956639812,0,mathso,ce_mathso
147218,6,Sort,Outer,Inner,False,(posttags.tagid = tags.id),Hash Join,5835,"['tags.tagname', 'tags.count']",20,0,0,5835,1943,1943,0,1943,0.0133333333333334,1.0,17.0,0.0,0.0,0.0,0.0,0.005752328889091342,1.255272505103306,0,mathso,ce_mathso
147284,0,Hash,Outer,Inner,False,(p.parentid = pt.postid),Hash Join,1,"['u_1.id', 'p.parentid', 'pt.postid']",12,0,1,440,0,922,0,1,0.0160000000000195,1.0,38870.0,0.0,0.0,0.0,0.0,0.0068937079479088085,4.589625713486823,0,mathso,ce_mathso
147284,0,Hash Join,Outer,Inner,False,(p.owneruserid = u_1.id),Hash Join,440,"['u_1.id', 'p.parentid']",8,0,980,2022241,313,216,1,1293,0.1449999999999818,1.0,22758.0,0.0,0.0,0.0,0.0,0.0588054866758999,4.357153175823959,0,mathso,ce_mathso
147284,0,Sort,Outer,Inner,False,(q.id = p.parentid),Hash Join,1,['u_1.id'],4,0,1,3557569,0,1,0,1,0.0130000000000336,1.0,38871.0,0.0,0.0,0.0,0.0,0.005609445360294856,4.58963688605495,0,mathso,ce_mathso
147284,0,Sort,Outer,Inner,False,(u.id = tu.id),Hash Join,1,"['u.id', 'u.displayname', 'u.reputation', 'u.location', 'tu.postcount']",44,0,1,952172,0,1,0,1,0.0129999999999768,1.0,38872.0,0.0,0.0,0.0,0.0,0.0056094453602704855,4.58964805833566,0,mathso,ce_mathso
147284,9,Hash,Outer,Inner,False,(p.parentid = pt.postid),Hash Join,1,"['u_1.id', 'p.parentid', 'pt.postid']",12,0,1,440,0,922,0,1,0.017666666666665734,1.0,38870.0,0.0,0.0,0.0,0.0,0.0076055495789990185,4.589625713486823,0,mathso,ce_mathso
147284,9,Hash Join,Outer,Inner,False,(p.owneruserid = u_1.id),Hash Join,440,"['u_1.id', 'p.parentid']",8,0,980,2022241,313,216,1,1293,0.15333333333333596,1.0,22758.0,0.0,0.0,0.0,0.0,0.06195484407311517,4.357153175823959,0,mathso,ce_mathso
147284,9,Nested Loop,Outer,Inner,False,(q.id = pt.postid),Hash Join,922,"['q.id', 'pt.postid']",8,0,1,3557569,0,922,0,1,0.0115,1.0,4.0,0.0,0.0,0.0,0.0,0.004965887106823521,0.6989700043360189,0,mathso,ce_mathso
147284,9,Sort,Outer,Inner,False,(p.owneruserid = u_1.id),Hash Join,1,['u_1.id'],4,0,0,515,0,216,0,0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.6989700043360189,0,mathso,ce_mathso
147284,9,Sort,Outer,Inner,False,(q.id = p.parentid),Hash Join,1,['u_1.id'],4,0,1,3557569,0,1,0,1,0.012333333333325867,1.0,38871.0,0.0,0.0,0.0,0.0,0.005323537198599521,4.58963688605495,0,mathso,ce_mathso
147284,9,Sort,Outer,Inner,False,(u.id = tu.id),Hash Join,1,"['u.id', 'u.displayname', 'u.reputation', 'u.location', 'tu.postcount']",44,0,1,952172,0,1,0,1,0.01500000000000316,1.0,23325.2,0.0,0.0,0.0,0.0,0.006466042249233106,4.367843994968285,0,mathso,ce_mathso
147284,18,Nested Loop,Outer,Inner,False,(q.id = pt.postid),Hash Join,922,"['q.id', 'pt.postid']",8,0,1,3557569,0,922,0,1,0.0115,1.0,4.0,0.0,0.0,0.0,0.0,0.004965887106823521,0.6989700043360189,0,mathso,ce_mathso
147284,18,Sort,Outer,Inner,False,(p.owneruserid = u_1.id),Hash Join,1,['u_1.id'],4,0,0,515,0,216,0,0,0.001,1.0,4.0,0.0,0.0,0.0,0.0,0.0004340774793185929,0.6989700043360189,0,mathso,ce_mathso
147284,18,Sort,Outer,Inner,False,(u.id = tu.id),Hash Join,1,"['u.id', 'u.displayname', 'u.reputation', 'u.location', 'tu.postcount']",44,0,1,952172,0,1,0,1,0.01399999999999995,1.0,5.0,0.0,0.0,0.0,0.0,0.006037954997317177,0.7781512503836436,0,mathso,ce_mathso
147284,24,Nested Loop,Outer,Inner,False,(q.id = pt.postid),Hash Join,922,"['q.id', 'pt.postid']",8,0,1,3557569,0,922,0,1,0.017,1.0,4.0,0.0,0.0,0.0,0.0,0.0073209529227445565,0.6989700043360189,0,mathso,ce_mathso
147284,24,Sort,Outer,Inner,False,(p.owneruserid = u_1.id),Hash Join,1,['u_1.id'],4,0,0,515,0,216,0,0,0.001,1.0,4.0,0.0,0.0,0.0,0.0,0.0004340774793185929,0.6989700043360189,0,mathso,ce_mathso
147284,24,Sort,Outer,Inner,False,(u.id = tu.id),Hash Join,1,"['u.id', 'u.displayname', 'u.reputation', 'u.location', 'tu.postcount']",44,0,1,952172,0,1,0,1,0.0189999999999999,1.0,5.0,0.0,0.0,0.0,0.0,0.008174184006426355,0.7781512503836436,0,mathso,ce_mathso
147328,0,Sort,Outer,Inner,False,(posts.owneruserid = u.id),Hash Join,1470998,"['posts.owneruserid', 'u.reputation', 'posts.score']",12,0,1531627,1535328,952172,952172,1465277,2483799,1327.292714285714,1.0,82908.0,0.0,0.0,9578.0,9578.0,3.1232937905372147,4.91860167696984,0,mathso,ce_mathso
147328,6,Aggregate,Outer,Inner,False,(posts.owneruserid = u.id),Hash Join,1470998,"['posts.owneruserid', 'u.reputation', 'posts.score']",12,0,1531627,1535328,952172,952172,1465277,2483799,563.6628571428572,1.0,82908.0,0.0,0.0,0.0,0.0,2.7517892212973103,4.91860167696984,0,mathso,ce_mathso
147344,0,Sort,Outer,Inner,False,(posts.owneruserid = u.id),Hash Join,1466453,"['posts.owneruserid', 'u.reputation', 'posts.score']",12,0,1527295,1530585,952172,952172,1461160,2479467,1461.8497142857143,1.0,82908.0,0.0,0.0,9566.0,9566.0,3.1651997112182895,4.91860167696984,0,mathso,ce_mathso
147344,6,Aggregate,Outer,Inner,False,(posts.owneruserid = u.id),Hash Join,1466453,"['posts.owneruserid', 'u.reputation', 'posts.score']",12,0,1527295,1530585,952172,952172,1461160,2479467,583.786,1.0,82908.0,0.0,0.0,0.0,0.0,2.7669969668986303,4.91860167696984,0,mathso,ce_mathso
147437,0,0,0,Inner,False,(posttags.tagid = tags.id),Hash Join,1874,['posttags.postid'],4,0,1,3641094,0,1,0,1,0.0210000000000001,1.0,17.0,0.0,0.0,0.0,0.0,0.009025742086910302,1.255272505103306,0,mathso,ce_mathso
147437,9,0,0,Inner,False,(posttags.tagid = tags.id),Hash Join,1874,['posttags.postid'],4,0,1,3641094,0,1,0,1,0.0163333333333333,1.0,17.0,0.0,0.0,0.0,0.0,0.00703616964571824,1.255272505103306,0,mathso,ce_mathso
147438,0,Hash,Outer,Inner,False,(posttags_1.tagid = tags_1.id),Hash Join,1874,['posttags_1.postid'],4,0,1,3641094,0,1,0,1,0.01424999999999995,1.0,0.0,0.0,0.0,0.0,0.0,0.006145016376363741,0.0,0,mathso,ce_mathso
147438,0,Hash Join,Outer,Semi,False,(posttags.postid = posttags_1.postid),Hash Join,5835,['posttags.tagid'],4,0,1,3641094,0,1874,0,1,0.016249999999999973,1.0,1.0,0.0,0.0,0.0,0.0,0.007000558602124528,0.3010299956639812,0,mathso,ce_mathso
147438,0,Sort,Outer,Inner,False,(posttags.tagid = tags.id),Hash Join,5835,"['tags.tagname', 'tags.count']",20,0,0,5835,1943,1943,0,1943,5.4185,1.0,17.0,0.0,0.0,0.0,6.0,0.807433545539614,1.255272505103306,0,mathso,ce_mathso
147438,6,Hash,Outer,Inner,False,(posttags_1.tagid = tags_1.id),Hash Join,1874,['posttags_1.postid'],4,0,1,3641094,0,1,0,1,0.0093333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.00403461610837265,0.0,0,mathso,ce_mathso
147438,6,Hash Join,Outer,Semi,False,(posttags.postid = posttags_1.postid),Hash Join,5835,['posttags.tagid'],4,0,1,3641094,0,1874,0,1,0.015666666666666603,1.0,1.0,0.0,0.0,0.0,0.0,0.0067511995030110844,0.3010299956639812,0,mathso,ce_mathso
147438,6,Sort,Outer,Inner,False,(posttags.tagid = tags.id),Hash Join,5835,"['tags.tagname', 'tags.count']",20,0,0,5835,1943,1943,0,1943,0.012666666666666633,1.0,17.0,0.0,0.0,0.0,0.0,0.0054665148071050725,1.255272505103306,0,mathso,ce_mathso
147441,0,Hash,Outer,Inner,False,(posttags_1.tagid = tags_1.id),Hash Join,1874,['posttags_1.postid'],4,0,1,3641094,0,1,0,1,0.01,1.0,0.0,0.0,0.0,0.0,0.0,0.004321373782642578,0.0,0,mathso,ce_mathso
147441,0,Hash Join,Outer,Semi,False,(posttags.postid = posttags_1.postid),Hash Join,5835,['posttags.tagid'],4,0,1,3641094,0,1874,0,1,0.014,1.0,1.0,0.0,0.0,0.0,0.0,0.006037954997317177,0.3010299956639812,0,mathso,ce_mathso
147441,0,Sort,Outer,Inner,False,(posttags.tagid = tags.id),Hash Join,5835,['tags.tagname'],16,0,0,5835,1943,1943,0,1943,0.24,1.0,17.0,0.0,0.0,0.0,6.0,0.09342168516223506,1.255272505103306,0,mathso,ce_mathso
147441,9,Hash,Outer,Inner,False,(posttags_1.tagid = tags_1.id),Hash Join,1874,['posttags_1.postid'],4,0,1,3641094,0,1,0,1,0.008999999999999933,1.0,0.0,0.0,0.0,0.0,0.0,0.0038911662369104775,0.0,0,mathso,ce_mathso
147441,9,Hash Join,Outer,Semi,False,(posttags.postid = posttags_1.postid),Hash Join,5835,['posttags.tagid'],4,0,1,3641094,0,1874,0,1,0.012666666666666666,1.0,1.0,0.0,0.0,0.0,0.0,0.0054665148071050725,0.3010299956639812,0,mathso,ce_mathso
147441,9,Sort,Outer,Inner,False,(posttags.tagid = tags.id),Hash Join,5835,['tags.tagname'],16,0,0,5835,1943,1943,0,1943,0.21739999999999998,1.0,16.6,0.0,0.0,0.0,6.0,0.08543329741698963,1.24551266781415,0,mathso,ce_mathso
147441,18,Sort,Outer,Inner,False,(posttags.tagid = tags.id),Hash Join,5835,['tags.tagname'],16,0,0,5835,1943,1943,0,1943,0.21550000000000008,1.0,16.0,0.0,0.0,0.0,6.0,0.08475496317935455,1.2304489213782739,0,mathso,ce_mathso
147441,24,Aggregate,Outer,Inner,False,(posttags.tagid = tags.id),Hash Join,5835,['tags.tagname'],16,0,0,5835,1943,1943,0,1943,0.019,1.0,16.0,0.0,0.0,0.0,0.0,0.008174184006426355,1.2304489213782739,0,mathso,ce_mathso
147762,0,Sort,Outer,Right,False,(comments.userid = users.id),Hash Join,12335,"['users.id', 'users.upvotes', 'users.downvotes', 'comments.id']",16,0,6585919,6585919,358,1862,381651,6586277,1281.5990000000002,1.0,199782.0,0.0,0.0,10429.0,10429.0,3.1080908969763152,5.300558530334898,0,mathso,ce_mathso
147762,6,Sort,Outer,Right,False,(comments.userid = users.id),Hash Join,12335,"['users.id', 'users.upvotes', 'users.downvotes', 'comments.id']",16,0,6585919,6585919,358,1862,381651,6586277,803.8766666666667,1.0,199782.0,0.0,0.0,0.0,0.0,2.9057293373993103,5.300558530334898,0,mathso,ce_mathso
148034,0,Sort,Outer,Inner,False,(a.parentid = q.id),Hash Join,152,"['q.id', 'a.score']",8,0,3557569,3557569,530,267,841,3558099,348.749,1.0,120305.0,0.0,0.0,0.0,0.0,2.5437564814337645,5.080287287372363,0,mathso,ce_mathso
148034,9,Sort,Outer,Inner,False,(a.parentid = q.id),Hash Join,152,"['q.id', 'a.score']",8,0,3557569,3557569,530,267,841,3558099,340.71066666666667,1.0,120305.0,0.0,0.0,0.0,0.0,2.5336585357263903,5.080287287372363,0,mathso,ce_mathso
