query_id,treatment_id,parent_node,Async Capable,Parallel Aware,Node Type,Sort Key,Plan Rows,Output,Parent Relationship,Sort Method,Sort Space Type,left_child_input_rows,right_child_input_actual_rows,right_child_input_rows,input_rows,output_rows,execution_time,Actual Loops,Shared Read Blocks,Self Shared Read Blocks,Self Shared Hit Blocks,Temp Read Blocks,Temp Written Blocks,execution_log_time,shared_read_blocks_log,run_id,dbname,data_folder_name
28464,24,0,False,False,Sort,"['posthistory.postid DESC', 'posthistory.id DESC']",351,"['postid', 'id', 'posthistorytypeid', 'postid', 'revisionguid', 'creationdate', 'userid', 'posttext', 'jsonfield']",0,quicksort,Memory,351,0.0,0.0,3.0,3,0.0459999999999999,1.0,4.0,0.0,3.0,0.0,0.0,0.01953168453125536,0.6989700043360189,0,mathso,ce_mathso
28967,0,Limit,False,False,Sort,['c.creationdate DESC'],2630,"['postid', 'text', 'creationdate']",Outer,external merge,Disk,2630,0.0,0.0,3335.0,300,9.849249999999756,1.0,177043.0,0.0,3.0,150.0,267.0,1.035399716791029,5.248081213155437,0,mathso,ce_mathso
28967,6,Limit,False,False,Sort,['c.creationdate DESC'],2630,"['postid', 'text', 'creationdate']",Outer,top-N heapsort,Memory,2630,0.0,0.0,3335.0,300,2.930333333333086,1.0,177043.0,0.0,3.0,0.0,0.0,0.5944293846472423,5.248081213155437,0,mathso,ce_mathso
28968,0,Limit,False,False,Sort,['c.creationdate'],2630,"['postid', 'text', 'creationdate']",Outer,external merge,Disk,2630,0.0,0.0,3335.0,300,6.577499999999873,1.0,177043.0,0.0,3.0,150.0,267.0,0.8795259450396525,5.248081213155437,0,mathso,ce_mathso
28968,6,Limit,False,False,Sort,['c.creationdate'],2630,"['postid', 'text', 'creationdate']",Outer,top-N heapsort,Memory,2630,0.0,0.0,3335.0,300,2.203333333334134,1.0,177043.0,0.0,3.0,0.0,0.0,0.5056021329489915,5.248081213155437,0,mathso,ce_mathso
29320,0,0,False,False,Sort,['(count(*)) DESC'],8285,"['p.owneruserid', '(count(*))']",0,quicksort,Memory,8285,0.0,0.0,675.0,675,0.28899999999962994,1.0,139815.0,0.0,3.0,61309.0,64406.0,0.11025291735327836,5.145556873227284,0,mathso,ce_mathso
29320,0,Aggregate,False,False,Sort,['p.owneruserid'],3408065,['p.owneruserid'],Outer,external merge,Disk,3408065,0.0,0.0,2947459.0,2947459,1853.9945714285718,1.0,139815.0,0.0,3.0,61309.0,64406.0,3.2683426430065547,5.145556873227284,0,mathso,ce_mathso
29320,6,0,False,False,Sort,['(count(*)) DESC'],8285,"['p.owneruserid', '(count(*))']",0,quicksort,Memory,8285,0.0,0.0,675.0,675,0.3311428571428872,1.0,139815.0,0.0,3.0,14643.0,14643.0,0.12422466609795511,5.145556873227284,0,mathso,ce_mathso
29746,0,0,False,False,Sort,['(count(v.id)) DESC'],374668,"['p.parentid', 'p.id', '(count(v.id))']",0,quicksort,Memory,374668,0.0,0.0,22.0,22,0.038999999999889776,1.0,139815.0,0.0,3.0,21751.0,22216.0,0.016615547557131346,5.145556873227284,0,mathso,ce_mathso
29746,0,Aggregate,False,False,Sort,"['p.parentid', 'p.id']",1124003,"['p.parentid', 'p.id', 'v.id']",Outer,external merge,Disk,1124003,0.0,0.0,399595.0,399595,373.4734285714286,1.0,139815.0,0.0,3.0,21751.0,22216.0,2.5734210069908667,5.145556873227284,0,mathso,ce_mathso
29746,6,0,False,False,Sort,['(count(v.id)) DESC'],374668,"['p.parentid', 'p.id', '(count(v.id))']",0,quicksort,Memory,374668,0.0,0.0,22.0,22,0.06928571428566747,1.0,139815.0,0.0,3.0,13392.0,13392.0,0.02909376466479534,5.145556873227284,0,mathso,ce_mathso
30334,0,0,False,False,Sort,['comments.score DESC'],296,"['postid', 'text', 'score']",0,quicksort,Memory,296,0.0,0.0,3.0,3,0.0409999999999399,1.0,177043.0,0.0,3.0,0.0,0.0,0.017450729510511114,5.248081213155437,0,mathso,ce_mathso
30334,9,0,False,False,Sort,['comments.score DESC'],296,"['postid', 'text', 'score']",0,quicksort,Memory,296,0.0,0.0,3.0,3,0.03899999999999612,1.0,106228.2,0.0,3.0,0.0,0.0,0.016615547557175803,5.026243910867835,0,mathso,ce_mathso
